item_id,source_id,source_title,source_subject,source_file,solution_file,source_section_code,source_unit,source_question_no,source_page,source_solution_page,engine_subject,engine_unit_id,engine_unit_name,engine_subunit_id,engine_subunit_name,matched_problem_type_id,concept_ids,type_name,variant_id,variant_tags,skill_tags,error_tags,prerequisite_concepts,difficulty,mapping_status,duplicate_of,near_duplicate_group,diagnosis_weight,copyright_note,review_note
drill_su1_exp_log_function_013,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 로그함수.pdf,드릴 수학1 지수함수와 로그함수(해설).pdf,Chapter 1,지수함수와 로그함수,013,26,27,대수,ALG_EXPLOG_FUNCTION,지수함수와 로그함수,ALG_EXPLOG_FUNCTION_GRAPH,지수함수·로그함수 그래프,ALG_EXPLOG_FUNC_PT_GRAPH_TRANSFORMATION,"[""ALG_EXPLOG_FUNCTION_GRAPH""]",지수함수·로그함수 그래프 변환과 교점,ALG_EXPLOG_FUNC_PT_GRAPH_TRANSFORMATION_GRAPH_TRANSFORMATION_INTERSECTION,"[""graph_transformation"", ""intersection"", ""monotonicity""]","[""graph_transformation"", ""intersection"", ""monotonicity""]","[""그래프 평행이동 해석 오류"", ""증가·감소 조건 혼동"", ""교점 조건을 식으로 세우는 과정 오류""]","[""함수 그래프"", ""평행이동"", ""방정식과 부등식""]",high,matched,,ALG_EXPLOG_FUNC_PT_GRAPH_TRANSFORMATION::graph_transformation_intersection,0.9,problem_text_not_stored; metadata_only,
drill_su1_exp_log_function_014,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 로그함수.pdf,드릴 수학1 지수함수와 로그함수(해설).pdf,Chapter 1,지수함수와 로그함수,014,28,29,대수,ALG_EXPLOG_FUNCTION,지수함수와 로그함수,ALG_EXPLOG_FUNCTION_GRAPH,지수함수·로그함수 그래프,ALG_EXPLOG_FUNC_PT_GRAPH_TRANSFORMATION,"[""ALG_EXPLOG_FUNCTION_GRAPH""]",지수함수·로그함수 그래프 변환과 교점,ALG_EXPLOG_FUNC_PT_GRAPH_TRANSFORMATION_GRAPH_TRANSFORMATION_INTERSECTION,"[""graph_transformation"", ""intersection"", ""monotonicity""]","[""graph_transformation"", ""intersection"", ""monotonicity""]","[""그래프 평행이동 해석 오류"", ""증가·감소 조건 혼동"", ""교점 조건을 식으로 세우는 과정 오류""]","[""함수 그래프"", ""평행이동"", ""방정식과 부등식""]",high,matched,,ALG_EXPLOG_FUNC_PT_GRAPH_TRANSFORMATION::graph_transformation_intersection,0.9,problem_text_not_stored; metadata_only,
drill_su1_exp_log_function_015,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 로그함수.pdf,드릴 수학1 지수함수와 로그함수(해설).pdf,Chapter 1,지수함수와 로그함수,015,30,31,대수,ALG_EXPLOG_FUNCTION,지수함수와 로그함수,ALG_EXPLOG_FUNCTION_GRAPH,지수함수·로그함수 그래프,ALG_EXPLOG_FUNC_PT_GRAPH_TRANSFORMATION,"[""ALG_EXPLOG_FUNCTION_GRAPH""]",지수함수·로그함수 그래프 변환과 교점,ALG_EXPLOG_FUNC_PT_GRAPH_TRANSFORMATION_GRAPH_TRANSFORMATION_INTERSECTION,"[""graph_transformation"", ""intersection"", ""monotonicity""]","[""graph_transformation"", ""intersection"", ""monotonicity""]","[""그래프 평행이동 해석 오류"", ""증가·감소 조건 혼동"", ""교점 조건을 식으로 세우는 과정 오류""]","[""함수 그래프"", ""평행이동"", ""방정식과 부등식""]",high,matched,,ALG_EXPLOG_FUNC_PT_GRAPH_TRANSFORMATION::graph_transformation_intersection,0.9,problem_text_not_stored; metadata_only,
drill_su1_exp_log_function_016,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 로그함수.pdf,드릴 수학1 지수함수와 로그함수(해설).pdf,Chapter 1,지수함수와 로그함수,016,32,33,대수,ALG_EXPLOG_FUNCTION,지수함수와 로그함수,ALG_EXPLOG_FUNCTION_GRAPH,지수함수·로그함수 그래프,ALG_EXPLOG_FUNC_PT_GRAPH_TRANSFORMATION,"[""ALG_EXPLOG_FUNCTION_GRAPH""]",지수함수·로그함수 그래프 변환과 교점,ALG_EXPLOG_FUNC_PT_GRAPH_TRANSFORMATION_GRAPH_TRANSFORMATION_INTERSECTION,"[""graph_transformation"", ""intersection"", ""monotonicity""]","[""graph_transformation"", ""intersection"", ""monotonicity""]","[""그래프 평행이동 해석 오류"", ""증가·감소 조건 혼동"", ""교점 조건을 식으로 세우는 과정 오류""]","[""함수 그래프"", ""평행이동"", ""방정식과 부등식""]",high,matched,,ALG_EXPLOG_FUNC_PT_GRAPH_TRANSFORMATION::graph_transformation_intersection,0.9,problem_text_not_stored; metadata_only,
drill_su1_exp_log_function_017,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 로그함수.pdf,드릴 수학1 지수함수와 로그함수(해설).pdf,Chapter 1,지수함수와 로그함수,017,34,35,대수,ALG_EXPLOG_FUNCTION,지수함수와 로그함수,ALG_EXPLOG_FUNCTION_GRAPH,지수함수·로그함수 그래프,ALG_EXPLOG_FUNC_PT_GRAPH_TRANSFORMATION,"[""ALG_EXPLOG_FUNCTION_GRAPH""]",지수함수·로그함수 그래프 변환과 교점,ALG_EXPLOG_FUNC_PT_GRAPH_TRANSFORMATION_GRAPH_TRANSFORMATION_INTERSECTION,"[""graph_transformation"", ""intersection"", ""monotonicity""]","[""graph_transformation"", ""intersection"", ""monotonicity""]","[""그래프 평행이동 해석 오류"", ""증가·감소 조건 혼동"", ""교점 조건을 식으로 세우는 과정 오류""]","[""함수 그래프"", ""평행이동"", ""방정식과 부등식""]",high,matched,,ALG_EXPLOG_FUNC_PT_GRAPH_TRANSFORMATION::graph_transformation_intersection,0.9,problem_text_not_stored; metadata_only,
drill_su1_exp_log_function_018,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 로그함수.pdf,드릴 수학1 지수함수와 로그함수(해설).pdf,Chapter 1,지수함수와 로그함수,018,36,37,대수,ALG_EXPLOG_FUNCTION,지수함수와 로그함수,ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY,지수·로그방정식과 부등식,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_ADV,"[""ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY""]",지수·로그방정식과 부등식 고난도 복합,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_ADV_EQUATION_INEQUALITY_APPLICATION,"[""equation_transformation"", ""inequality_condition"", ""solution_verification""]","[""equation_transformation"", ""inequality_condition"", ""solution_verification""]","[""로그방정식의 진수 조건 검산 누락"", ""부등식 변형 시 밑의 범위 반영 오류"", ""해 검산 누락""]","[""지수방정식"", ""로그방정식"", ""부등식""]",very_high,matched,,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_ADV::equation_inequality_application,0.9,problem_text_not_stored; metadata_only,
drill_su1_exp_log_function_019,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 로그함수.pdf,드릴 수학1 지수함수와 로그함수(해설).pdf,Chapter 1,지수함수와 로그함수,019,38,39,대수,ALG_EXPLOG_FUNCTION,지수함수와 로그함수,ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY,지수·로그방정식과 부등식,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_ADV,"[""ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY""]",지수·로그방정식과 부등식 고난도 복합,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_ADV_EQUATION_INEQUALITY_APPLICATION,"[""equation_transformation"", ""inequality_condition"", ""solution_verification""]","[""equation_transformation"", ""inequality_condition"", ""solution_verification""]","[""로그방정식의 진수 조건 검산 누락"", ""부등식 변형 시 밑의 범위 반영 오류"", ""해 검산 누락""]","[""지수방정식"", ""로그방정식"", ""부등식""]",very_high,matched,,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_ADV::equation_inequality_application,0.9,problem_text_not_stored; metadata_only,
drill_su1_exp_log_function_020,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 로그함수.pdf,드릴 수학1 지수함수와 로그함수(해설).pdf,Chapter 1,지수함수와 로그함수,020,40,41,대수,ALG_EXPLOG_FUNCTION,지수함수와 로그함수,ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY,지수·로그방정식과 부등식,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_ADV,"[""ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY""]",지수·로그방정식과 부등식 고난도 복합,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_ADV_EQUATION_INEQUALITY_APPLICATION,"[""equation_transformation"", ""inequality_condition"", ""solution_verification""]","[""equation_transformation"", ""inequality_condition"", ""solution_verification""]","[""로그방정식의 진수 조건 검산 누락"", ""부등식 변형 시 밑의 범위 반영 오류"", ""해 검산 누락""]","[""지수방정식"", ""로그방정식"", ""부등식""]",very_high,matched,,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_ADV::equation_inequality_application,0.9,problem_text_not_stored; metadata_only,
drill_su1_exp_log_function_021,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 로그함수.pdf,드릴 수학1 지수함수와 로그함수(해설).pdf,Chapter 1,지수함수와 로그함수,021,42,43,대수,ALG_EXPLOG_FUNCTION,지수함수와 로그함수,ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY,지수·로그방정식과 부등식,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_ADV,"[""ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY""]",지수·로그방정식과 부등식 고난도 복합,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_ADV_EQUATION_INEQUALITY_APPLICATION,"[""equation_transformation"", ""inequality_condition"", ""solution_verification""]","[""equation_transformation"", ""inequality_condition"", ""solution_verification""]","[""로그방정식의 진수 조건 검산 누락"", ""부등식 변형 시 밑의 범위 반영 오류"", ""해 검산 누락""]","[""지수방정식"", ""로그방정식"", ""부등식""]",very_high,review_required,,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_ADV::equation_inequality_application,0.75,problem_text_not_stored; metadata_only,"DRILL 고난도 문항: 대수 엔진 기준 단원/유형 매핑 완료, 상세 문항별 검수 권장"
drill_su1_exp_log_function_022,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 로그함수.pdf,드릴 수학1 지수함수와 로그함수(해설).pdf,Chapter 1,지수함수와 로그함수,022,44,45,대수,ALG_EXPLOG_FUNCTION,지수함수와 로그함수,ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY,지수·로그방정식과 부등식,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_ADV,"[""ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY""]",지수·로그방정식과 부등식 고난도 복합,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_ADV_EQUATION_INEQUALITY_APPLICATION,"[""equation_transformation"", ""inequality_condition"", ""solution_verification""]","[""equation_transformation"", ""inequality_condition"", ""solution_verification""]","[""로그방정식의 진수 조건 검산 누락"", ""부등식 변형 시 밑의 범위 반영 오류"", ""해 검산 누락""]","[""지수방정식"", ""로그방정식"", ""부등식""]",very_high,review_required,,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_ADV::equation_inequality_application,0.75,problem_text_not_stored; metadata_only,"DRILL 고난도 문항: 대수 엔진 기준 단원/유형 매핑 완료, 상세 문항별 검수 권장"
drill_su1_exp_log_function_023,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 로그함수.pdf,드릴 수학1 지수함수와 로그함수(해설).pdf,Chapter 1,지수함수와 로그함수,023,46,47,대수,ALG_EXPLOG_FUNCTION,지수함수와 로그함수,ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY,지수·로그방정식과 부등식,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_ADV,"[""ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY""]",지수·로그방정식과 부등식 고난도 복합,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_ADV_EQUATION_INEQUALITY_APPLICATION,"[""equation_transformation"", ""inequality_condition"", ""solution_verification""]","[""equation_transformation"", ""inequality_condition"", ""solution_verification""]","[""로그방정식의 진수 조건 검산 누락"", ""부등식 변형 시 밑의 범위 반영 오류"", ""해 검산 누락""]","[""지수방정식"", ""로그방정식"", ""부등식""]",very_high,review_required,,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_ADV::equation_inequality_application,0.75,problem_text_not_stored; metadata_only,"DRILL 고난도 문항: 대수 엔진 기준 단원/유형 매핑 완료, 상세 문항별 검수 권장"
drill_su1_exp_log_function_024,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 로그함수.pdf,드릴 수학1 지수함수와 로그함수(해설).pdf,Chapter 1,지수함수와 로그함수,024,48,49,대수,ALG_EXPLOG_FUNCTION,지수함수와 로그함수,ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY,지수·로그방정식과 부등식,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_ADV,"[""ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY""]",지수·로그방정식과 부등식 고난도 복합,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_ADV_EQUATION_INEQUALITY_APPLICATION,"[""equation_transformation"", ""inequality_condition"", ""solution_verification""]","[""equation_transformation"", ""inequality_condition"", ""solution_verification""]","[""로그방정식의 진수 조건 검산 누락"", ""부등식 변형 시 밑의 범위 반영 오류"", ""해 검산 누락""]","[""지수방정식"", ""로그방정식"", ""부등식""]",very_high,review_required,,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_ADV::equation_inequality_application,0.75,problem_text_not_stored; metadata_only,"DRILL 고난도 문항: 대수 엔진 기준 단원/유형 매핑 완료, 상세 문항별 검수 권장"
drill_su1_exp_log_function_025,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 로그함수.pdf,드릴 수학1 지수함수와 로그함수(해설).pdf,Chapter 1,지수함수와 로그함수,025,50,51,대수,ALG_EXPLOG_FUNCTION,지수함수와 로그함수,ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY,지수·로그방정식과 부등식,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_ADV,"[""ALG_EXPLOG_FUNCTION_EQUATION_INEQUALITY""]",지수·로그방정식과 부등식 고난도 복합,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_ADV_EQUATION_INEQUALITY_APPLICATION,"[""equation_transformation"", ""inequality_condition"", ""solution_verification""]","[""equation_transformation"", ""inequality_condition"", ""solution_verification""]","[""로그방정식의 진수 조건 검산 누락"", ""부등식 변형 시 밑의 범위 반영 오류"", ""해 검산 누락""]","[""지수방정식"", ""로그방정식"", ""부등식""]",very_high,review_required,,ALG_EXPLOG_FUNC_PT_EQUATION_INEQUALITY_ADV::equation_inequality_application,0.75,problem_text_not_stored; metadata_only,"DRILL 고난도 문항: 대수 엔진 기준 단원/유형 매핑 완료, 상세 문항별 검수 권장"
