item_id,source_id,source_title,source_subject,source_file,source_section_code,source_unit,source_question_no,source_page,engine_subject,engine_unit_id,engine_unit_name,engine_subunit_id,engine_subunit_name,matched_problem_type_id,concept_ids,type_name,variant_id,variant_tags,skill_tags,error_tags,prerequisite_concepts,difficulty,mapping_status,duplicate_of,near_duplicate_group,diagnosis_weight,copyright_note,review_note
idea_su1_ii_2_001,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(2),삼각함수의 정의,001,2,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_DEFINITION,삼각함수의 뜻,ALG_TRIG_PT_DEFINITION_GENERAL_ANGLE,ALG_TRIG_DEFINITION,일반각과 삼각함수의 정의,ALG_TRIG_PT_DEFINITION_GENERAL_ANGLE_GENERAL_ANGLE,general_angle|radian|unit_circle,general_angle|radian|unit_circle,일반각 위치 해석 오류|호도법과 도형 조건 연결 부족,원과 부채꼴|좌표평면,core,matched,,ALG_TRIG_PT_DEFINITION_GENERAL_ANGLE::general_angle,0.85,problem_text_not_stored; metadata_only,
idea_su1_ii_2_002,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(2),삼각함수의 정의,002,2,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_DEFINITION,삼각함수의 뜻,ALG_TRIG_PT_DEFINITION_GENERAL_ANGLE,ALG_TRIG_DEFINITION,일반각과 삼각함수의 정의,ALG_TRIG_PT_DEFINITION_GENERAL_ANGLE_GENERAL_ANGLE,general_angle|radian|unit_circle,general_angle|radian|unit_circle,일반각 위치 해석 오류|호도법과 도형 조건 연결 부족,원과 부채꼴|좌표평면,core,matched,,ALG_TRIG_PT_DEFINITION_GENERAL_ANGLE::general_angle,0.85,problem_text_not_stored; metadata_only,
idea_su1_ii_2_003,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(2),삼각함수의 정의,003,3,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_DEFINITION,삼각함수의 뜻,ALG_TRIG_PT_DEFINITION_GENERAL_ANGLE,ALG_TRIG_DEFINITION,일반각과 삼각함수의 정의,ALG_TRIG_PT_DEFINITION_GENERAL_ANGLE_GENERAL_ANGLE,general_angle|radian|unit_circle,general_angle|radian|unit_circle,일반각 위치 해석 오류|호도법과 도형 조건 연결 부족,원과 부채꼴|좌표평면,core,matched,,ALG_TRIG_PT_DEFINITION_GENERAL_ANGLE::general_angle,0.85,problem_text_not_stored; metadata_only,
idea_su1_ii_2_004,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(2),삼각함수의 정의,004,3,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_DEFINITION,삼각함수의 뜻,ALG_TRIG_PT_TRIG_VALUE_IDENTITY,ALG_TRIG_DEFINITION,삼각함수 값과 기본 항등식,ALG_TRIG_PT_TRIG_VALUE_IDENTITY_SIN_COS_TAN_VALUE,sin_cos_tan_value|trig_identity|quadrant_sign,sin_cos_tan_value|trig_identity|quadrant_sign,사분면 부호 오류|기본 항등식 적용 오류,피타고라스 정리|좌표평면,applied,matched,,ALG_TRIG_PT_TRIG_VALUE_IDENTITY::sin_cos_tan_value,0.95,problem_text_not_stored; metadata_only,
idea_su1_ii_2_005,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(2),삼각함수의 정의,005,4,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_DEFINITION,삼각함수의 뜻,ALG_TRIG_PT_TRIG_VALUE_IDENTITY,ALG_TRIG_DEFINITION,삼각함수 값과 기본 항등식,ALG_TRIG_PT_TRIG_VALUE_IDENTITY_SIN_COS_TAN_VALUE,sin_cos_tan_value|trig_identity|quadrant_sign,sin_cos_tan_value|trig_identity|quadrant_sign,사분면 부호 오류|기본 항등식 적용 오류,피타고라스 정리|좌표평면,applied,matched,,ALG_TRIG_PT_TRIG_VALUE_IDENTITY::sin_cos_tan_value,0.95,problem_text_not_stored; metadata_only,
idea_su1_ii_2_006,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(2),삼각함수의 정의,006,4,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_DEFINITION,삼각함수의 뜻,ALG_TRIG_PT_TRIG_VALUE_IDENTITY,ALG_TRIG_DEFINITION,삼각함수 값과 기본 항등식,ALG_TRIG_PT_TRIG_VALUE_IDENTITY_SIN_COS_TAN_VALUE,sin_cos_tan_value|trig_identity|quadrant_sign,sin_cos_tan_value|trig_identity|quadrant_sign,사분면 부호 오류|기본 항등식 적용 오류,피타고라스 정리|좌표평면,applied,matched,,ALG_TRIG_PT_TRIG_VALUE_IDENTITY::sin_cos_tan_value,0.95,problem_text_not_stored; metadata_only,
idea_su1_ii_34_001,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(3)(4),삼각함수의 그래프와 방정식/부등식,001,6,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_GRAPH_EQUATION,삼각함수의 그래프와 방정식·부등식,ALG_TRIG_PT_GRAPH_TRANSFORM,ALG_TRIG_GRAPH_EQUATION,삼각함수 그래프의 주기·진폭·평행이동,ALG_TRIG_PT_GRAPH_TRANSFORM_TRIG_GRAPH,trig_graph|period_amplitude|phase_shift,trig_graph|period_amplitude|phase_shift,주기 계산 오류|평행이동 방향 혼동,함수 그래프|삼각함수 정의,core,matched,,ALG_TRIG_PT_GRAPH_TRANSFORM::trig_graph,0.85,problem_text_not_stored; metadata_only,
idea_su1_ii_34_002,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(3)(4),삼각함수의 그래프와 방정식/부등식,002,6,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_GRAPH_EQUATION,삼각함수의 그래프와 방정식·부등식,ALG_TRIG_PT_GRAPH_TRANSFORM,ALG_TRIG_GRAPH_EQUATION,삼각함수 그래프의 주기·진폭·평행이동,ALG_TRIG_PT_GRAPH_TRANSFORM_TRIG_GRAPH,trig_graph|period_amplitude|phase_shift,trig_graph|period_amplitude|phase_shift,주기 계산 오류|평행이동 방향 혼동,함수 그래프|삼각함수 정의,core,matched,,ALG_TRIG_PT_GRAPH_TRANSFORM::trig_graph,0.85,problem_text_not_stored; metadata_only,
idea_su1_ii_34_003,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(3)(4),삼각함수의 그래프와 방정식/부등식,003,7,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_GRAPH_EQUATION,삼각함수의 그래프와 방정식·부등식,ALG_TRIG_PT_GRAPH_TRANSFORM,ALG_TRIG_GRAPH_EQUATION,삼각함수 그래프의 주기·진폭·평행이동,ALG_TRIG_PT_GRAPH_TRANSFORM_TRIG_GRAPH,trig_graph|period_amplitude|phase_shift,trig_graph|period_amplitude|phase_shift,주기 계산 오류|평행이동 방향 혼동,함수 그래프|삼각함수 정의,core,matched,,ALG_TRIG_PT_GRAPH_TRANSFORM::trig_graph,0.85,problem_text_not_stored; metadata_only,
idea_su1_ii_34_004,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(3)(4),삼각함수의 그래프와 방정식/부등식,004,7,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_GRAPH_EQUATION,삼각함수의 그래프와 방정식·부등식,ALG_TRIG_PT_GRAPH_TRANSFORM,ALG_TRIG_GRAPH_EQUATION,삼각함수 그래프의 주기·진폭·평행이동,ALG_TRIG_PT_GRAPH_TRANSFORM_TRIG_GRAPH,trig_graph|period_amplitude|phase_shift,trig_graph|period_amplitude|phase_shift,주기 계산 오류|평행이동 방향 혼동,함수 그래프|삼각함수 정의,core,matched,,ALG_TRIG_PT_GRAPH_TRANSFORM::trig_graph,0.85,problem_text_not_stored; metadata_only,
idea_su1_ii_34_005,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(3)(4),삼각함수의 그래프와 방정식/부등식,005,8,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_GRAPH_EQUATION,삼각함수의 그래프와 방정식·부등식,ALG_TRIG_PT_EQUATION_SOLUTION,ALG_TRIG_GRAPH_EQUATION,삼각방정식 풀이와 해의 범위,ALG_TRIG_PT_EQUATION_SOLUTION_TRIG_EQUATION,trig_equation|solution_interval|case_split,trig_equation|solution_interval|case_split,주기해 누락|범위 조건 검토 부족,방정식|호도법,applied,matched,,ALG_TRIG_PT_EQUATION_SOLUTION::trig_equation,0.95,problem_text_not_stored; metadata_only,
idea_su1_ii_34_006,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(3)(4),삼각함수의 그래프와 방정식/부등식,006,8,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_GRAPH_EQUATION,삼각함수의 그래프와 방정식·부등식,ALG_TRIG_PT_EQUATION_SOLUTION,ALG_TRIG_GRAPH_EQUATION,삼각방정식 풀이와 해의 범위,ALG_TRIG_PT_EQUATION_SOLUTION_TRIG_EQUATION,trig_equation|solution_interval|case_split,trig_equation|solution_interval|case_split,주기해 누락|범위 조건 검토 부족,방정식|호도법,applied,matched,,ALG_TRIG_PT_EQUATION_SOLUTION::trig_equation,0.95,problem_text_not_stored; metadata_only,
idea_su1_ii_34_007,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(3)(4),삼각함수의 그래프와 방정식/부등식,007,9,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_GRAPH_EQUATION,삼각함수의 그래프와 방정식·부등식,ALG_TRIG_PT_EQUATION_SOLUTION,ALG_TRIG_GRAPH_EQUATION,삼각방정식 풀이와 해의 범위,ALG_TRIG_PT_EQUATION_SOLUTION_TRIG_EQUATION,trig_equation|solution_interval|case_split,trig_equation|solution_interval|case_split,주기해 누락|범위 조건 검토 부족,방정식|호도법,applied,matched,,ALG_TRIG_PT_EQUATION_SOLUTION::trig_equation,0.95,problem_text_not_stored; metadata_only,
idea_su1_ii_34_008,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(3)(4),삼각함수의 그래프와 방정식/부등식,008,9,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_GRAPH_EQUATION,삼각함수의 그래프와 방정식·부등식,ALG_TRIG_PT_EQUATION_SOLUTION,ALG_TRIG_GRAPH_EQUATION,삼각방정식 풀이와 해의 범위,ALG_TRIG_PT_EQUATION_SOLUTION_TRIG_EQUATION,trig_equation|solution_interval|case_split,trig_equation|solution_interval|case_split,주기해 누락|범위 조건 검토 부족,방정식|호도법,applied,matched,,ALG_TRIG_PT_EQUATION_SOLUTION::trig_equation,0.95,problem_text_not_stored; metadata_only,
idea_su1_ii_34_009,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(3)(4),삼각함수의 그래프와 방정식/부등식,009,10,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_GRAPH_EQUATION,삼각함수의 그래프와 방정식·부등식,ALG_TRIG_PT_EQUATION_SOLUTION,ALG_TRIG_GRAPH_EQUATION,삼각방정식 풀이와 해의 범위,ALG_TRIG_PT_EQUATION_SOLUTION_TRIG_EQUATION,trig_equation|solution_interval|case_split,trig_equation|solution_interval|case_split,주기해 누락|범위 조건 검토 부족,방정식|호도법,applied,matched,,ALG_TRIG_PT_EQUATION_SOLUTION::trig_equation,0.95,problem_text_not_stored; metadata_only,
idea_su1_ii_34_010,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(3)(4),삼각함수의 그래프와 방정식/부등식,010,10,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_GRAPH_EQUATION,삼각함수의 그래프와 방정식·부등식,ALG_TRIG_PT_EQUATION_SOLUTION,ALG_TRIG_GRAPH_EQUATION,삼각방정식 풀이와 해의 범위,ALG_TRIG_PT_EQUATION_SOLUTION_TRIG_EQUATION,trig_equation|solution_interval|case_split,trig_equation|solution_interval|case_split,주기해 누락|범위 조건 검토 부족,방정식|호도법,applied,matched,,ALG_TRIG_PT_EQUATION_SOLUTION::trig_equation,0.95,problem_text_not_stored; metadata_only,
idea_su1_ii_34_011,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(3)(4),삼각함수의 그래프와 방정식/부등식,011,11,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_GRAPH_EQUATION,삼각함수의 그래프와 방정식·부등식,ALG_TRIG_PT_INEQUALITY_COMPOSITE,ALG_TRIG_GRAPH_EQUATION,삼각부등식과 그래프 복합,ALG_TRIG_PT_INEQUALITY_COMPOSITE_TRIG_INEQUALITY,trig_inequality|graph_sign|parameter_condition,trig_inequality|graph_sign|parameter_condition,부등식 해 구간 반대로 표시|그래프 부호 판정 오류,부등식|함수 그래프,advanced,review_required,,ALG_TRIG_PT_INEQUALITY_COMPOSITE::trig_inequality,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_ii_34_012,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(3)(4),삼각함수의 그래프와 방정식/부등식,012,11,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_GRAPH_EQUATION,삼각함수의 그래프와 방정식·부등식,ALG_TRIG_PT_INEQUALITY_COMPOSITE,ALG_TRIG_GRAPH_EQUATION,삼각부등식과 그래프 복합,ALG_TRIG_PT_INEQUALITY_COMPOSITE_TRIG_INEQUALITY,trig_inequality|graph_sign|parameter_condition,trig_inequality|graph_sign|parameter_condition,부등식 해 구간 반대로 표시|그래프 부호 판정 오류,부등식|함수 그래프,advanced,review_required,,ALG_TRIG_PT_INEQUALITY_COMPOSITE::trig_inequality,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_ii_34_013,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(3)(4),삼각함수의 그래프와 방정식/부등식,013,12,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_GRAPH_EQUATION,삼각함수의 그래프와 방정식·부등식,ALG_TRIG_PT_INEQUALITY_COMPOSITE,ALG_TRIG_GRAPH_EQUATION,삼각부등식과 그래프 복합,ALG_TRIG_PT_INEQUALITY_COMPOSITE_TRIG_INEQUALITY,trig_inequality|graph_sign|parameter_condition,trig_inequality|graph_sign|parameter_condition,부등식 해 구간 반대로 표시|그래프 부호 판정 오류,부등식|함수 그래프,advanced,review_required,,ALG_TRIG_PT_INEQUALITY_COMPOSITE::trig_inequality,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_ii_34_014,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(3)(4),삼각함수의 그래프와 방정식/부등식,014,12,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_GRAPH_EQUATION,삼각함수의 그래프와 방정식·부등식,ALG_TRIG_PT_INEQUALITY_COMPOSITE,ALG_TRIG_GRAPH_EQUATION,삼각부등식과 그래프 복합,ALG_TRIG_PT_INEQUALITY_COMPOSITE_TRIG_INEQUALITY,trig_inequality|graph_sign|parameter_condition,trig_inequality|graph_sign|parameter_condition,부등식 해 구간 반대로 표시|그래프 부호 판정 오류,부등식|함수 그래프,advanced,review_required,,ALG_TRIG_PT_INEQUALITY_COMPOSITE::trig_inequality,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_ii_34_015,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(3)(4),삼각함수의 그래프와 방정식/부등식,015,13,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_GRAPH_EQUATION,삼각함수의 그래프와 방정식·부등식,ALG_TRIG_PT_INEQUALITY_COMPOSITE,ALG_TRIG_GRAPH_EQUATION,삼각부등식과 그래프 복합,ALG_TRIG_PT_INEQUALITY_COMPOSITE_TRIG_INEQUALITY,trig_inequality|graph_sign|parameter_condition,trig_inequality|graph_sign|parameter_condition,부등식 해 구간 반대로 표시|그래프 부호 판정 오류,부등식|함수 그래프,advanced,review_required,,ALG_TRIG_PT_INEQUALITY_COMPOSITE::trig_inequality,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_ii_34_016,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(3)(4),삼각함수의 그래프와 방정식/부등식,016,13,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_GRAPH_EQUATION,삼각함수의 그래프와 방정식·부등식,ALG_TRIG_PT_INEQUALITY_COMPOSITE,ALG_TRIG_GRAPH_EQUATION,삼각부등식과 그래프 복합,ALG_TRIG_PT_INEQUALITY_COMPOSITE_TRIG_INEQUALITY,trig_inequality|graph_sign|parameter_condition,trig_inequality|graph_sign|parameter_condition,부등식 해 구간 반대로 표시|그래프 부호 판정 오류,부등식|함수 그래프,advanced,review_required,,ALG_TRIG_PT_INEQUALITY_COMPOSITE::trig_inequality,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_ii_5_001,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(5),삼각함수의 활용,001,14,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_APPLICATION,사인법칙·코사인법칙과 활용,ALG_TRIG_PT_SINE_COSINE_LAW,ALG_TRIG_APPLICATION,사인법칙·코사인법칙 적용,ALG_TRIG_PT_SINE_COSINE_LAW_SINE_LAW,sine_law|cosine_law|triangle_condition,sine_law|cosine_law|triangle_condition,법칙 선택 오류|각/변 대응 오류,삼각형의 성질|제곱근 계산,core,matched,,ALG_TRIG_PT_SINE_COSINE_LAW::sine_law,0.85,problem_text_not_stored; metadata_only,
idea_su1_ii_5_002,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(5),삼각함수의 활용,002,14,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_APPLICATION,사인법칙·코사인법칙과 활용,ALG_TRIG_PT_SINE_COSINE_LAW,ALG_TRIG_APPLICATION,사인법칙·코사인법칙 적용,ALG_TRIG_PT_SINE_COSINE_LAW_SINE_LAW,sine_law|cosine_law|triangle_condition,sine_law|cosine_law|triangle_condition,법칙 선택 오류|각/변 대응 오류,삼각형의 성질|제곱근 계산,core,matched,,ALG_TRIG_PT_SINE_COSINE_LAW::sine_law,0.85,problem_text_not_stored; metadata_only,
idea_su1_ii_5_003,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(5),삼각함수의 활용,003,15,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_APPLICATION,사인법칙·코사인법칙과 활용,ALG_TRIG_PT_SINE_COSINE_LAW,ALG_TRIG_APPLICATION,사인법칙·코사인법칙 적용,ALG_TRIG_PT_SINE_COSINE_LAW_SINE_LAW,sine_law|cosine_law|triangle_condition,sine_law|cosine_law|triangle_condition,법칙 선택 오류|각/변 대응 오류,삼각형의 성질|제곱근 계산,core,matched,,ALG_TRIG_PT_SINE_COSINE_LAW::sine_law,0.85,problem_text_not_stored; metadata_only,
idea_su1_ii_5_004,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(5),삼각함수의 활용,004,15,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_APPLICATION,사인법칙·코사인법칙과 활용,ALG_TRIG_PT_SINE_COSINE_LAW,ALG_TRIG_APPLICATION,사인법칙·코사인법칙 적용,ALG_TRIG_PT_SINE_COSINE_LAW_SINE_LAW,sine_law|cosine_law|triangle_condition,sine_law|cosine_law|triangle_condition,법칙 선택 오류|각/변 대응 오류,삼각형의 성질|제곱근 계산,core,matched,,ALG_TRIG_PT_SINE_COSINE_LAW::sine_law,0.85,problem_text_not_stored; metadata_only,
idea_su1_ii_5_005,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(5),삼각함수의 활용,005,16,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_APPLICATION,사인법칙·코사인법칙과 활용,ALG_TRIG_PT_CIRCUMCIRCLE_AREA,ALG_TRIG_APPLICATION,외접원·내접원·넓이 조건 활용,ALG_TRIG_PT_CIRCUMCIRCLE_AREA_CIRCUMCIRCLE,circumcircle|area_formula|trig_geometry,circumcircle|area_formula|trig_geometry,반지름과 변 길이 관계 혼동|넓이식 설정 오류,원과 삼각형|사인법칙,applied,matched,,ALG_TRIG_PT_CIRCUMCIRCLE_AREA::circumcircle,0.95,problem_text_not_stored; metadata_only,
idea_su1_ii_5_006,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(5),삼각함수의 활용,006,16,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_APPLICATION,사인법칙·코사인법칙과 활용,ALG_TRIG_PT_CIRCUMCIRCLE_AREA,ALG_TRIG_APPLICATION,외접원·내접원·넓이 조건 활용,ALG_TRIG_PT_CIRCUMCIRCLE_AREA_CIRCUMCIRCLE,circumcircle|area_formula|trig_geometry,circumcircle|area_formula|trig_geometry,반지름과 변 길이 관계 혼동|넓이식 설정 오류,원과 삼각형|사인법칙,applied,matched,,ALG_TRIG_PT_CIRCUMCIRCLE_AREA::circumcircle,0.95,problem_text_not_stored; metadata_only,
idea_su1_ii_5_007,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(5),삼각함수의 활용,007,17,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_APPLICATION,사인법칙·코사인법칙과 활용,ALG_TRIG_PT_CIRCUMCIRCLE_AREA,ALG_TRIG_APPLICATION,외접원·내접원·넓이 조건 활용,ALG_TRIG_PT_CIRCUMCIRCLE_AREA_CIRCUMCIRCLE,circumcircle|area_formula|trig_geometry,circumcircle|area_formula|trig_geometry,반지름과 변 길이 관계 혼동|넓이식 설정 오류,원과 삼각형|사인법칙,applied,matched,,ALG_TRIG_PT_CIRCUMCIRCLE_AREA::circumcircle,0.95,problem_text_not_stored; metadata_only,
idea_su1_ii_5_008,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(5),삼각함수의 활용,008,17,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_APPLICATION,사인법칙·코사인법칙과 활용,ALG_TRIG_PT_GEOMETRY_COMPOSITE,ALG_TRIG_APPLICATION,삼각함수 활용 도형 복합,ALG_TRIG_PT_GEOMETRY_COMPOSITE_GEOMETRIC_CONDITION,geometric_condition|trig_relation|case_analysis,geometric_condition|trig_relation|case_analysis,도형 조건을 삼각비로 변환 실패|보조선/좌표 설정 부족,도형의 성질|삼각함수 정의,advanced,review_required,,ALG_TRIG_PT_GEOMETRY_COMPOSITE::geometric_condition,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_ii_5_009,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(5),삼각함수의 활용,009,18,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_APPLICATION,사인법칙·코사인법칙과 활용,ALG_TRIG_PT_GEOMETRY_COMPOSITE,ALG_TRIG_APPLICATION,삼각함수 활용 도형 복합,ALG_TRIG_PT_GEOMETRY_COMPOSITE_GEOMETRIC_CONDITION,geometric_condition|trig_relation|case_analysis,geometric_condition|trig_relation|case_analysis,도형 조건을 삼각비로 변환 실패|보조선/좌표 설정 부족,도형의 성질|삼각함수 정의,advanced,review_required,,ALG_TRIG_PT_GEOMETRY_COMPOSITE::geometric_condition,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
idea_su1_ii_5_010,idea_su1,IDEA 수학Ⅰ,수학Ⅰ,아이디어 수학1 삼각함수.pdf,II-(5),삼각함수의 활용,010,18,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_APPLICATION,사인법칙·코사인법칙과 활용,ALG_TRIG_PT_GEOMETRY_COMPOSITE,ALG_TRIG_APPLICATION,삼각함수 활용 도형 복합,ALG_TRIG_PT_GEOMETRY_COMPOSITE_GEOMETRIC_CONDITION,geometric_condition|trig_relation|case_analysis,geometric_condition|trig_relation|case_analysis,도형 조건을 삼각비로 변환 실패|보조선/좌표 설정 부족,도형의 성질|삼각함수 정의,advanced,review_required,,ALG_TRIG_PT_GEOMETRY_COMPOSITE::geometric_condition,1.05,problem_text_not_stored; metadata_only,advanced/composite rows require teacher spot-check
