problem_type_id,grade,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
M2_PROB_PT051,중2,M2_PROBABILITY,확률,자연수의 개수(1) 0을 포함하지 않는 경우 - 활용 추론,"경우의 수 범주의 '자연수의 개수(1) 0을 포함하지 않는 경우' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C014|M2_PROB_C005,advanced,counting|sample_space|case_count,5,M2_PROB_RAW_017,curated_problem_type_from_raw_taxonomy
M2_PROB_PT052,중2,M2_PROBABILITY,확률,자연수의 개수(2) 0을 포함하는 경우 - 기본 판별,"경우의 수 범주의 '자연수의 개수(2) 0을 포함하는 경우' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C014|M2_PROB_C005,core,counting|sample_space|case_count,5,M2_PROB_RAW_018,curated_problem_type_from_raw_taxonomy
M2_PROB_PT053,중2,M2_PROBABILITY,확률,자연수의 개수(2) 0을 포함하는 경우 - 조건 적용,"경우의 수 범주의 '자연수의 개수(2) 0을 포함하는 경우' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C014|M2_PROB_C005,standard,counting|sample_space|case_count,5,M2_PROB_RAW_018,curated_problem_type_from_raw_taxonomy
M2_PROB_PT054,중2,M2_PROBABILITY,확률,자연수의 개수(2) 0을 포함하는 경우 - 활용 추론,"경우의 수 범주의 '자연수의 개수(2) 0을 포함하는 경우' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C014|M2_PROB_C005,advanced,counting|sample_space|case_count,5,M2_PROB_RAW_018,curated_problem_type_from_raw_taxonomy
M2_PROB_PT055,중2,M2_PROBABILITY,확률,사전식으로 나열하는 경우 - 기본 판별,"경우의 수 범주의 '사전식으로 나열하는 경우' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C015|M2_PROB_C010,core,counting|sample_space|case_count,5,M2_PROB_RAW_019,curated_problem_type_from_raw_taxonomy
M2_PROB_PT056,중2,M2_PROBABILITY,확률,사전식으로 나열하는 경우 - 조건 적용,"경우의 수 범주의 '사전식으로 나열하는 경우' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C015|M2_PROB_C010,standard,counting|sample_space|case_count,5,M2_PROB_RAW_019,curated_problem_type_from_raw_taxonomy
M2_PROB_PT057,중2,M2_PROBABILITY,확률,사전식으로 나열하는 경우 - 활용 추론,"경우의 수 범주의 '사전식으로 나열하는 경우' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C015|M2_PROB_C010,advanced,counting|sample_space|case_count,5,M2_PROB_RAW_019,curated_problem_type_from_raw_taxonomy
M2_PROB_PT058,중2,M2_PROBABILITY,확률,대표를 뽑는 경우의 수(1) 자격이 다른 경우 - 기본 판별,"경우의 수 범주의 '대표를 뽑는 경우의 수(1) 자격이 다른 경우' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C016|M2_PROB_C005,core,counting|sample_space|case_count,5,M2_PROB_RAW_020,curated_problem_type_from_raw_taxonomy
M2_PROB_PT059,중2,M2_PROBABILITY,확률,대표를 뽑는 경우의 수(1) 자격이 다른 경우 - 조건 적용,"경우의 수 범주의 '대표를 뽑는 경우의 수(1) 자격이 다른 경우' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C016|M2_PROB_C005,standard,counting|sample_space|case_count,5,M2_PROB_RAW_020,curated_problem_type_from_raw_taxonomy
M2_PROB_PT060,중2,M2_PROBABILITY,확률,대표를 뽑는 경우의 수(1) 자격이 다른 경우 - 활용 추론,"경우의 수 범주의 '대표를 뽑는 경우의 수(1) 자격이 다른 경우' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C016|M2_PROB_C005,advanced,counting|sample_space|case_count,5,M2_PROB_RAW_020,curated_problem_type_from_raw_taxonomy
M2_PROB_PT061,중2,M2_PROBABILITY,확률,대표를 뽑는 경우의 수(2) 자격이 같은 경우 - 기본 판별,"경우의 수 범주의 '대표를 뽑는 경우의 수(2) 자격이 같은 경우' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C016|M2_PROB_C017,core,counting|sample_space|case_count,6,M2_PROB_RAW_021,curated_problem_type_from_raw_taxonomy
M2_PROB_PT062,중2,M2_PROBABILITY,확률,대표를 뽑는 경우의 수(2) 자격이 같은 경우 - 조건 적용,"경우의 수 범주의 '대표를 뽑는 경우의 수(2) 자격이 같은 경우' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C016|M2_PROB_C017,standard,counting|sample_space|case_count,6,M2_PROB_RAW_021,curated_problem_type_from_raw_taxonomy
M2_PROB_PT063,중2,M2_PROBABILITY,확률,대표를 뽑는 경우의 수(2) 자격이 같은 경우 - 활용 추론,"경우의 수 범주의 '대표를 뽑는 경우의 수(2) 자격이 같은 경우' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C016|M2_PROB_C017,advanced,counting|sample_space|case_count,6,M2_PROB_RAW_021,curated_problem_type_from_raw_taxonomy
M2_PROB_PT064,중2,M2_PROBABILITY,확률,만들 수 있는 선분의 개수 - 기본 판별,"경우의 수 범주의 '만들 수 있는 선분의 개수' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C018|M2_PROB_C017,core,counting|sample_space|case_count|geometry_probability,6,M2_PROB_RAW_022,curated_problem_type_from_raw_taxonomy
M2_PROB_PT065,중2,M2_PROBABILITY,확률,만들 수 있는 선분의 개수 - 조건 적용,"경우의 수 범주의 '만들 수 있는 선분의 개수' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C018|M2_PROB_C017,standard,counting|sample_space|case_count|geometry_probability,6,M2_PROB_RAW_022,curated_problem_type_from_raw_taxonomy
M2_PROB_PT066,중2,M2_PROBABILITY,확률,만들 수 있는 선분의 개수 - 활용 추론,"경우의 수 범주의 '만들 수 있는 선분의 개수' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C018|M2_PROB_C017,advanced,counting|sample_space|case_count|geometry_probability,6,M2_PROB_RAW_022,curated_problem_type_from_raw_taxonomy
M2_PROB_PT067,중2,M2_PROBABILITY,확률,만들 수 있는 삼각형의 개수 - 기본 판별,"경우의 수 범주의 '만들 수 있는 삼각형의 개수' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C019|M2_PROB_C017,core,counting|sample_space|case_count|geometry_probability,6,M2_PROB_RAW_023,curated_problem_type_from_raw_taxonomy
M2_PROB_PT068,중2,M2_PROBABILITY,확률,만들 수 있는 삼각형의 개수 - 조건 적용,"경우의 수 범주의 '만들 수 있는 삼각형의 개수' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C019|M2_PROB_C017,standard,counting|sample_space|case_count|geometry_probability,6,M2_PROB_RAW_023,curated_problem_type_from_raw_taxonomy
M2_PROB_PT069,중2,M2_PROBABILITY,확률,만들 수 있는 삼각형의 개수 - 활용 추론,"경우의 수 범주의 '만들 수 있는 삼각형의 개수' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C019|M2_PROB_C017,advanced,counting|sample_space|case_count|geometry_probability,6,M2_PROB_RAW_023,curated_problem_type_from_raw_taxonomy
M2_PROB_PT070,중2,M2_PROBABILITY,확률,만들 수 있는 사각형의 개수 - 기본 판별,"경우의 수 범주의 '만들 수 있는 사각형의 개수' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C019|M2_PROB_C017,core,counting|sample_space|case_count|geometry_probability,6,M2_PROB_RAW_024,curated_problem_type_from_raw_taxonomy
M2_PROB_PT071,중2,M2_PROBABILITY,확률,만들 수 있는 사각형의 개수 - 조건 적용,"경우의 수 범주의 '만들 수 있는 사각형의 개수' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C019|M2_PROB_C017,standard,counting|sample_space|case_count|geometry_probability,6,M2_PROB_RAW_024,curated_problem_type_from_raw_taxonomy
M2_PROB_PT072,중2,M2_PROBABILITY,확률,만들 수 있는 사각형의 개수 - 활용 추론,"경우의 수 범주의 '만들 수 있는 사각형의 개수' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C019|M2_PROB_C017,advanced,counting|sample_space|case_count|geometry_probability,6,M2_PROB_RAW_024,curated_problem_type_from_raw_taxonomy
M2_PROB_PT073,중2,M2_PROBABILITY,확률,최단 경로로 가는 경우의 수 - 기본 판별,"경우의 수 범주의 '최단 경로로 가는 경우의 수' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C020|M2_PROB_C005,core,counting|sample_space|case_count,6,M2_PROB_RAW_025,curated_problem_type_from_raw_taxonomy
M2_PROB_PT074,중2,M2_PROBABILITY,확률,최단 경로로 가는 경우의 수 - 조건 적용,"경우의 수 범주의 '최단 경로로 가는 경우의 수' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C020|M2_PROB_C005,standard,counting|sample_space|case_count,6,M2_PROB_RAW_025,curated_problem_type_from_raw_taxonomy
M2_PROB_PT075,중2,M2_PROBABILITY,확률,최단 경로로 가는 경우의 수 - 활용 추론,"경우의 수 범주의 '최단 경로로 가는 경우의 수' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C020|M2_PROB_C005,advanced,counting|sample_space|case_count,6,M2_PROB_RAW_025,curated_problem_type_from_raw_taxonomy
M2_PROB_PT076,중2,M2_PROBABILITY,확률,방정식 또는 부등식에서의 경우의 수 - 기본 판별,"경우의 수 범주의 '방정식 또는 부등식에서의 경우의 수' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C021|M2_PROB_C005,core,counting|sample_space|case_count,7,M2_PROB_RAW_026,curated_problem_type_from_raw_taxonomy
M2_PROB_PT077,중2,M2_PROBABILITY,확률,방정식 또는 부등식에서의 경우의 수 - 조건 적용,"경우의 수 범주의 '방정식 또는 부등식에서의 경우의 수' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C021|M2_PROB_C005,standard,counting|sample_space|case_count,7,M2_PROB_RAW_026,curated_problem_type_from_raw_taxonomy
M2_PROB_PT078,중2,M2_PROBABILITY,확률,방정식 또는 부등식에서의 경우의 수 - 활용 추론,"경우의 수 범주의 '방정식 또는 부등식에서의 경우의 수' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C021|M2_PROB_C005,advanced,counting|sample_space|case_count,7,M2_PROB_RAW_026,curated_problem_type_from_raw_taxonomy
M2_PROB_PT079,중2,M2_PROBABILITY,확률,정해진 규칙에 따라 주어진 결과가 나오는 경우의 수 - 기본 판별,"경우의 수 범주의 '정해진 규칙에 따라 주어진 결과가 나오는 경우의 수' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C022|M2_PROB_C005,core,counting|sample_space|case_count,7,M2_PROB_RAW_027,curated_problem_type_from_raw_taxonomy
M2_PROB_PT080,중2,M2_PROBABILITY,확률,정해진 규칙에 따라 주어진 결과가 나오는 경우의 수 - 조건 적용,"경우의 수 범주의 '정해진 규칙에 따라 주어진 결과가 나오는 경우의 수' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C022|M2_PROB_C005,standard,counting|sample_space|case_count,7,M2_PROB_RAW_027,curated_problem_type_from_raw_taxonomy
M2_PROB_PT081,중2,M2_PROBABILITY,확률,정해진 규칙에 따라 주어진 결과가 나오는 경우의 수 - 활용 추론,"경우의 수 범주의 '정해진 규칙에 따라 주어진 결과가 나오는 경우의 수' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C022|M2_PROB_C005,advanced,counting|sample_space|case_count,7,M2_PROB_RAW_027,curated_problem_type_from_raw_taxonomy
M2_PROB_PT082,중2,M2_PROBABILITY,확률,대진표를 정하는 경우의 수 - 기본 판별,"경우의 수 범주의 '대진표를 정하는 경우의 수' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C022|M2_PROB_C017,core,counting|sample_space|case_count|game_probability,7,M2_PROB_RAW_028,curated_problem_type_from_raw_taxonomy
M2_PROB_PT083,중2,M2_PROBABILITY,확률,대진표를 정하는 경우의 수 - 조건 적용,"경우의 수 범주의 '대진표를 정하는 경우의 수' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C022|M2_PROB_C017,standard,counting|sample_space|case_count|game_probability,7,M2_PROB_RAW_028,curated_problem_type_from_raw_taxonomy
M2_PROB_PT084,중2,M2_PROBABILITY,확률,대진표를 정하는 경우의 수 - 활용 추론,"경우의 수 범주의 '대진표를 정하는 경우의 수' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C022|M2_PROB_C017,advanced,counting|sample_space|case_count|game_probability,7,M2_PROB_RAW_028,curated_problem_type_from_raw_taxonomy
M2_PROB_PT085,중2,M2_PROBABILITY,확률,간단한 확률 구하기 - 기본 판별,"확률의 뜻과 성질 범주의 '간단한 확률 구하기' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C023|M2_PROB_C024|M2_PROB_C025,core,probability_definition|sample_space|probability_property,8,M2_PROB_RAW_029,curated_problem_type_from_raw_taxonomy
M2_PROB_PT086,중2,M2_PROBABILITY,확률,간단한 확률 구하기 - 조건 적용,"확률의 뜻과 성질 범주의 '간단한 확률 구하기' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C023|M2_PROB_C024|M2_PROB_C025,standard,probability_definition|sample_space|probability_property,8,M2_PROB_RAW_029,curated_problem_type_from_raw_taxonomy
M2_PROB_PT087,중2,M2_PROBABILITY,확률,간단한 확률 구하기 - 활용 추론,"확률의 뜻과 성질 범주의 '간단한 확률 구하기' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C023|M2_PROB_C024|M2_PROB_C025,advanced,probability_definition|sample_space|probability_property,8,M2_PROB_RAW_029,curated_problem_type_from_raw_taxonomy
M2_PROB_PT088,중2,M2_PROBABILITY,확률,확률 구하기(1) 일렬로 세울 때 확률 구하기 - 기본 판별,"확률의 뜻과 성질 범주의 '확률 구하기(1) 일렬로 세울 때 확률 구하기' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C026|M2_PROB_C010|M2_PROB_C012|M2_PROB_C013,core,probability_definition|sample_space|probability_property|permutation|arrangement,8,M2_PROB_RAW_030,curated_problem_type_from_raw_taxonomy
M2_PROB_PT089,중2,M2_PROBABILITY,확률,확률 구하기(1) 일렬로 세울 때 확률 구하기 - 조건 적용,"확률의 뜻과 성질 범주의 '확률 구하기(1) 일렬로 세울 때 확률 구하기' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C026|M2_PROB_C010|M2_PROB_C012|M2_PROB_C013,standard,probability_definition|sample_space|probability_property|permutation|arrangement,8,M2_PROB_RAW_030,curated_problem_type_from_raw_taxonomy
M2_PROB_PT090,중2,M2_PROBABILITY,확률,확률 구하기(1) 일렬로 세울 때 확률 구하기 - 활용 추론,"확률의 뜻과 성질 범주의 '확률 구하기(1) 일렬로 세울 때 확률 구하기' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C026|M2_PROB_C010|M2_PROB_C012|M2_PROB_C013,advanced,probability_definition|sample_space|probability_property|permutation|arrangement,8,M2_PROB_RAW_030,curated_problem_type_from_raw_taxonomy
M2_PROB_PT091,중2,M2_PROBABILITY,확률,확률 구하기(2) 주어진 확률을 만족하는 미정계수 구하기 - 기본 판별,"확률의 뜻과 성질 범주의 '확률 구하기(2) 주어진 확률을 만족하는 미정계수 구하기' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C027|M2_PROB_C023,core,probability_definition|sample_space|probability_property,8,M2_PROB_RAW_031,curated_problem_type_from_raw_taxonomy
M2_PROB_PT092,중2,M2_PROBABILITY,확률,확률 구하기(2) 주어진 확률을 만족하는 미정계수 구하기 - 조건 적용,"확률의 뜻과 성질 범주의 '확률 구하기(2) 주어진 확률을 만족하는 미정계수 구하기' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C027|M2_PROB_C023,standard,probability_definition|sample_space|probability_property,8,M2_PROB_RAW_031,curated_problem_type_from_raw_taxonomy
M2_PROB_PT093,중2,M2_PROBABILITY,확률,확률 구하기(2) 주어진 확률을 만족하는 미정계수 구하기 - 활용 추론,"확률의 뜻과 성질 범주의 '확률 구하기(2) 주어진 확률을 만족하는 미정계수 구하기' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C027|M2_PROB_C023,advanced,probability_definition|sample_space|probability_property,8,M2_PROB_RAW_031,curated_problem_type_from_raw_taxonomy
M2_PROB_PT094,중2,M2_PROBABILITY,확률,확률 구하기(3) 방정식을 만족할 확률 - 기본 판별,"확률의 뜻과 성질 범주의 '확률 구하기(3) 방정식을 만족할 확률' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C028|M2_PROB_C021|M2_PROB_C042,core,probability_definition|sample_space|probability_property,9,M2_PROB_RAW_032,curated_problem_type_from_raw_taxonomy
M2_PROB_PT095,중2,M2_PROBABILITY,확률,확률 구하기(3) 방정식을 만족할 확률 - 조건 적용,"확률의 뜻과 성질 범주의 '확률 구하기(3) 방정식을 만족할 확률' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C028|M2_PROB_C021|M2_PROB_C042,standard,probability_definition|sample_space|probability_property,9,M2_PROB_RAW_032,curated_problem_type_from_raw_taxonomy
M2_PROB_PT096,중2,M2_PROBABILITY,확률,확률 구하기(3) 방정식을 만족할 확률 - 활용 추론,"확률의 뜻과 성질 범주의 '확률 구하기(3) 방정식을 만족할 확률' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C028|M2_PROB_C021|M2_PROB_C042,advanced,probability_definition|sample_space|probability_property,9,M2_PROB_RAW_032,curated_problem_type_from_raw_taxonomy
M2_PROB_PT097,중2,M2_PROBABILITY,확률,확률 구하기(4) 부등식을 만족할 확률 - 기본 판별,"확률의 뜻과 성질 범주의 '확률 구하기(4) 부등식을 만족할 확률' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C028|M2_PROB_C021,core,probability_definition|sample_space|probability_property,9,M2_PROB_RAW_033,curated_problem_type_from_raw_taxonomy
M2_PROB_PT098,중2,M2_PROBABILITY,확률,확률 구하기(4) 부등식을 만족할 확률 - 조건 적용,"확률의 뜻과 성질 범주의 '확률 구하기(4) 부등식을 만족할 확률' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C028|M2_PROB_C021,standard,probability_definition|sample_space|probability_property,9,M2_PROB_RAW_033,curated_problem_type_from_raw_taxonomy
M2_PROB_PT099,중2,M2_PROBABILITY,확률,확률 구하기(4) 부등식을 만족할 확률 - 활용 추론,"확률의 뜻과 성질 범주의 '확률 구하기(4) 부등식을 만족할 확률' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C028|M2_PROB_C021,advanced,probability_definition|sample_space|probability_property,9,M2_PROB_RAW_033,curated_problem_type_from_raw_taxonomy
M2_PROB_PT100,중2,M2_PROBABILITY,확률,확률의 기본 성질 - 기본 판별,"확률의 뜻과 성질 범주의 '확률의 기본 성질' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C029,core,probability_definition|sample_space|probability_property,9,M2_PROB_RAW_034,curated_problem_type_from_raw_taxonomy
M2_PROB_PT101,중2,M2_PROBABILITY,확률,확률의 기본 성질 - 조건 적용,"확률의 뜻과 성질 범주의 '확률의 기본 성질' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C029,standard,probability_definition|sample_space|probability_property,9,M2_PROB_RAW_034,curated_problem_type_from_raw_taxonomy
M2_PROB_PT102,중2,M2_PROBABILITY,확률,확률의 기본 성질 - 활용 추론,"확률의 뜻과 성질 범주의 '확률의 기본 성질' 유형을 진단한다. 학생이 전체 경우, 사건 조건, 중복·누락 점검, 확률식 연결을 할 수 있는지 확인한다.",M2_PROB_C029,advanced,probability_definition|sample_space|probability_property,9,M2_PROB_RAW_034,curated_problem_type_from_raw_taxonomy
