raw_section_id,source_orders,chapter,domain,subdomain,task_group,representative_leaf_examples,source_declared_topic_count,source_declared_detail_count,source_image_range,preservation_status
M3_QUAD_RAW_001,[1],3-1 이차방정식,이차방정식의 풀이,이차방정식과 그 해,이차방정식,"[""이차방정식"", ""이차방정식의 조건""]",2,9,1.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_002,[1],3-1 이차방정식,이차방정식의 풀이,이차방정식과 그 해,이차방정식의 해,"[""주어진 해를 갖는 이차방정식"", ""x값의 범위가 주어진 경우""]",2,10,1.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_003,[2],3-1 이차방정식,이차방정식의 풀이,이차방정식과 그 해,"이차방정식의 한 근이 주어졌을 때, 미지수의 값 구하기","[""한 근이 주어진 경우의 미지수의 값 구하기"", ""한 근이 주어진 경우의 두 미지수의 값 구하기"", ""두 근이 주어진 경우의 미지수의 값 구하기""]",3,11,2.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_004,[2],3-1 이차방정식,이차방정식의 풀이,이차방정식과 그 해,"이차방정식의 한 근이 문자로 주어졌을 때, 식의 값 구하기","[""한 근이 주어진 경우의 식의 값 구하기"", ""두 근이 주어진 경우의 식의 값 구하기""]",2,17,2.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_005,[2],3-1 이차방정식,이차방정식의 풀이,인수분해를 이용한 이차방정식의 풀이,AB=0의 성질을 이용한 이차방정식의 풀이,"[""AB=0인 경우"", ""인수분해가 된 이차방정식의 해""]",2,15,2.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_006,[3],3-1 이차방정식,이차방정식의 풀이,인수분해를 이용한 이차방정식의 풀이,인수분해를 이용한 이차방정식의 풀이,"[""이차방정식의 풀이"", ""이차방정식의 해의 연산"", ""이차방정식의 응용""]",3,52,3.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_007,[3],3-1 이차방정식,이차방정식의 풀이,인수분해를 이용한 이차방정식의 풀이,"이차방정식의 한 근이 주어졌을 때, 다른 한 근 구하기","[""한 근이 주어진 경우"", ""한 근이 다른 이차방정식의 근인 경우""]",2,15,3.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_008,[3],3-1 이차방정식,이차방정식의 풀이,인수분해를 이용한 이차방정식의 풀이,이차방정식의 근의 활용,"[""주어진 수가 근이 되도록 하는 경우"", ""두 근의 응용"", ""이차방정식의 응용"", ""한 근이 다른 이차방정식의 근인 경우""]",4,20,3.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_009,[4],3-1 이차방정식,이차방정식의 풀이,이차방정식의 중근,이차방정식의 중근,"[""이차방정식의 풀이"", ""이차방정식의 중근 판별""]",2,11,4.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_010,[4],3-1 이차방정식,이차방정식의 풀이,이차방정식의 중근,이차방정식이 중근을 가질 조건,"[""중근을 가지는 이차방정식의 미지수"", ""중근을 갖는 이차방정식의 미지수를 포함한 다른 방정식""]",2,25,4.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_011,[4],3-1 이차방정식,이차방정식의 풀이,이차방정식의 중근,두 이차방정식의 공통인 근,"[""공통인 근 구하기"", ""공통인 근을 가지는 경우"", ""공통인 근이 주어진 경우""]",3,22,4.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_012,[4],3-1 이차방정식,이차방정식의 풀이,제곱근을 이용한 이차방정식의 풀이,제곱근을 이용한 이차방정식의 풀이,"[""이차방정식의 풀이"", ""근이 주어진 경우""]",2,24,4.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_013,[5],3-1 이차방정식,이차방정식의 풀이,제곱근을 이용한 이차방정식의 풀이,이차방정식 a(x+p)²=q가 근을 가질 조건,"[""근을 가질 조건"", ""서로 다른 두 근을 가질 조건"", ""중근을 가질 조건"", ""특정한 근을 가질 조건""]",4,21,5.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_014,[5],3-1 이차방정식,이차방정식의 풀이,완전제곱식을 이용한 이차방정식의 풀이,완전제곱식의 꼴로 고치기,"[""일반형의 완전제곱꼴 변형"", ""특수한 경우의 완전제곱꼴 변형""]",2,21,5.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_015,[5],3-1 이차방정식,이차방정식의 풀이,완전제곱식을 이용한 이차방정식의 풀이,완전제곱식을 이용한 이차방정식의 풀이,"[""이차방정식의 풀이"", ""근이 주어진 경우"", ""이차방정식의 활용""]",3,34,5.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_016,[6],3-1 이차방정식,이차방정식의 풀이,완전제곱식을 이용한 이차방정식의 풀이,근의 개수에 따른 완전제곱식의 상수의 조건,"[""해를 갖도록 하는 조건"", ""특정한 해를 갖도록 하는 조건""]",2,3,6.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_017,[6],3-1 이차방정식,이차방정식의 풀이,이차방정식의 근의 공식,이차방정식의 근의 공식,"[""일반형 이차방정식의 풀이"", ""다양한 형태의 이차방정식의 풀이"", ""근의 응용""]",3,41,6.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_018,[6],3-1 이차방정식,이차방정식의 풀이,이차방정식의 근의 공식,근의 공식을 이용하여 이차방정식의 미지수의 값 구하기,"[""근이 주어진 경우"", ""근의 일부가 주어진 경우"", ""잘못 구한 근이 주어진 경우""]",3,12,6.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_019,[6],3-1 이차방정식,이차방정식의 풀이,이차방정식의 근의 공식,근의 공식을 이용한 이차방정식의 풀이: 정수근을 가지는 경우,"[""유리수근을 가지는 경우""]",1,9,6.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_020,[7],3-1 이차방정식,이차방정식의 풀이,복잡한 이차방정식의 풀이,복잡한 이차방정식의 풀이(1) 괄호가 있는 경우,"[""인수분해꼴"", ""완전제곱꼴이 포함된 경우""]",2,29,7.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_021,[7],3-1 이차방정식,이차방정식의 풀이,복잡한 이차방정식의 풀이,복잡한 이차방정식의 풀이(2) 계수가 분수인 경우,"[""계수가 분수인 이차방정식의 풀이"", ""복잡한 형태의 이차방정식의 풀이"", ""근의 응용""]",3,33,7.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_022,[7],3-1 이차방정식,이차방정식의 풀이,복잡한 이차방정식의 풀이,복잡한 이차방정식의 풀이(3) 계수가 소수인 경우,"[""계수가 소수인 이차방정식의 풀이"", ""복잡한 형태의 이차방정식의 풀이"", ""근의 응용""]",3,33,7.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_023,[7],3-1 이차방정식,이차방정식의 풀이,복잡한 이차방정식의 풀이,"복잡한 이차방정식의 풀이(4) 절댓값, 가우스 기호 등이 포함된 경우","[""가우스가 포함된 이차방정식"", ""x²의 제곱근, 절댓값이 포함된 이차방정식""]",2,13,7.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_024,[8],3-1 이차방정식,이차방정식의 풀이,복잡한 이차방정식의 풀이,공통부분이 있는 이차방정식의 풀이,"[""이차방정식의 일반형"", ""인수분해 풀이가 포함된 이차방정식"", ""공통부분을 찾아야 하는 경우""]",3,49,8.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_025,[8],3-1 이차방정식,이차방정식의 풀이,복잡한 이차방정식의 풀이,새로운 기호로 정의된 연산에 의한 이차방정식의 풀이,"[""주어진 연산을 이용한 식의 계산"", ""주어진 정의를 이용한 식의 계산""]",2,14,8.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_026,[8],3-1 이차방정식,이차방정식의 활용,이차방정식의 근의 판별,이차방정식의 근의 개수,"[""근의 개수 판별"", ""특정 개수의 근을 찾는 경우""]",2,21,8.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_027,[9],3-1 이차방정식,이차방정식의 활용,이차방정식의 근의 판별,이차방정식이 중근을 가질 조건,"[""중근을 갖게 하는 미지수 구하기"", ""중근을 갖게 하는 미지수 응용"", ""중근을 가질 조건의 활용""]",3,46,9.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_028,[9],3-1 이차방정식,이차방정식의 활용,이차방정식의 근의 판별,근의 개수에 따른 미지수의 값의 범위 구하기,"[""근을 갖도록 하는 미지수"", ""근이 존재하지 않도록 하는 미지수"", ""서로 다른 두 근을 갖도록 하는 미지수""]",3,43,9.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_029,[9],3-1 이차방정식,이차방정식의 활용,근과 계수의 관계,근과 계수의 관계,"[""두 근의 합, 곱 구하기"", ""근과 계수의 관계 응용""]",2,26,9.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_030,[10],3-1 이차방정식,이차방정식의 활용,근과 계수의 관계,근과 계수의 관계를 이용하여 식의 값 구하기,"[""두 근의 합과 곱 이용"", ""곱셈공식 이용"", ""계수에 미지수가 포함된 경우""]",3,27,10.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_031,[10],3-1 이차방정식,이차방정식의 활용,근과 계수의 관계,근과 계수의 관계의 활용,"[""한 근이 주어진 경우"", ""두 근이 주어진 경우""]",2,15,10.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_032,[10],3-1 이차방정식,이차방정식의 활용,이차방정식 구하기,이차방정식 구하기(1) 두 근 또는 중근이 주어졌을 때,"[""두 근이 주어진 경우"", ""중근이 주어진 경우"", ""두 근의 조건이 주어진 경우""]",3,53,10.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_033,[11],3-1 이차방정식,이차방정식의 활용,이차방정식 구하기,이차방정식 구하기(2) 두 근 사이의 관계식이 주어졌을 때,"[""두 근의 합 또는 차가 주어진 경우"", ""두 근의 비가 주어진 경우"", ""관계식이 두 개 이상 주어진 경우""]",3,13,11.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_034,[11],3-1 이차방정식,이차방정식의 활용,이차방정식 구하기,이차방정식 구하기(3) 두 이차방정식과 근이 주어졌을 때,"[""공통인 근 없이 모든 근을 나열한 경우""]",1,2,11.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_035,[11],3-1 이차방정식,이차방정식의 활용,이차방정식 구하기,이차방정식 구하기(4) 근과 계수의 관계의 활용,"[""두 근의 합 또는 곱이 주어진 경우"", ""두 근의 차가 주어진 경우"", ""두 근의 비가 주어진 경우"", ""절댓값과 부호가 주어진 경우"", ""두 근이 연속하는 수인 경우""]",5,29,11.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_036,[12],3-1 이차방정식,이차방정식의 활용,이차방정식 구하기,잘못 보고 푼 이차방정식,"[""이차방정식 구하기"", ""이차방정식의 풀이""]",2,10,12.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_037,[12],3-1 이차방정식,이차방정식의 활용,이차방정식 구하기,한 근이 무리수인 이차방정식,"[""이차방정식의 풀이"", ""미지수가 포함된 경우"", ""미지수가 여러 개 포함된 경우""]",3,22,12.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_038,[12],3-1 이차방정식,이차방정식의 활용,이차방정식 구하기,부정방정식의 풀이,"[""두 미지수에 대한 일차식"", ""제곱근이 포함된 두 미지수의 관계"", ""두 미지수에 대한 이차식""]",3,2,12.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_039,[12],3-1 이차방정식,이차방정식의 활용,이차방정식의 활용,이차방정식의 활용(1) 식이 주어진 경우,"[""자연수들의 합"", ""다각형"", ""경우의 수""]",3,11,12.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_040,[13],3-1 이차방정식,이차방정식의 활용,이차방정식의 활용,이차방정식의 활용(2) 수,"[""두 수의 연산이 주어진 경우"", ""수의 연산 들의 관계가 주어진 경우"", ""잘못 계산한 경우"", ""각 자리의 수에 대한 조건이 주어진 경우"", ""표에 조건에 맞는 수 넣기""]",5,27,13.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_041,[13],3-1 이차방정식,이차방정식의 활용,이차방정식의 활용,이차방정식의 활용(3) 연속하는 수,"[""연속하는 두 자연수의 곱이 주어진 경우"", ""연속하는 두 짝(홀)수의 곱이 주어진 경우"", ""연속하는 자연수의 제곱의 합이 주어진 경우"", ""연속하는 짝(홀)수의 제곱의 합이 주어진 경우"", ""연속하는 세 자연수의 관계가 주어진 경우"", ""연속하는 세 짝(홀)수의 관계가 주어진 경우"", ""연속하는 네 개 이상의 자연수의 관계가 주어진 경우"", ""연속하는 세 배수의 관계가 주어진 경우"", ""연속하는 수의 활용""]",9,50,13.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_042,[14],3-1 이차방정식,이차방정식의 활용,이차방정식의 활용,"이차방정식의 활용(4) 비율, 농도","[""가격 변동 후 차액이 주어진 경우"", ""가격 변동 후 매출이 동일한 경우"", ""소금물의 농도""]",3,14,14.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_043,[14],3-1 이차방정식,이차방정식의 활용,이차방정식의 활용,"이차방정식의 활용(5) 개수, 나이","[""물건을 나누어주는 경우"", ""달력 및 날짜"", ""나이 및 개수"", ""사각형으로 줄 세우기""]",4,40,14.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_044,[14],3-1 이차방정식,이차방정식의 활용,이차방정식의 활용,"이차방정식의 활용(6) 쏘아 올린 물체/거리, 시간","[""지면에서 던진 경우"", ""건물 위에서 던진 경우"", ""위치에 대한 식"", ""움직인 거리에 대한 식""]",4,24,14.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_045,[15],3-1 이차방정식,이차방정식의 활용,이차방정식의 활용,이차방정식의 활용(7) 삼각형과 사각형,"[""삼각형"", ""사각형"", ""삼각형과 사각형"", ""일차함수 활용"", ""다각형""]",5,64,15.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_046,[15],3-1 이차방정식,이차방정식의 활용,이차방정식의 활용,이차방정식의 활용(8) 붙어 있는 도형,"[""두 사각형"", ""사각형과 삼각형"", ""사각형 나누기""]",3,23,15.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_047,[15],3-1 이차방정식,이차방정식의 활용,이차방정식의 활용,이차방정식의 활용(9) 원과 원기둥,"[""원"", ""원기둥"", ""세 원으로 이루어진 도형""]",3,14,15.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_048,[16],3-1 이차방정식,이차방정식의 활용,이차방정식의 활용,이차방정식의 활용(10) 변의 길이를 줄이거나 늘인 도형,"[""길이를 늘인 경우"", ""길이를 줄인 경우"", ""한 변은 늘이고 다른 한 변은 줄인 경우""]",3,22,16.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_049,[16],3-1 이차방정식,이차방정식의 활용,이차방정식의 활용,이차방정식의 활용(11) 상자를 만드는 경우,"[""같은 너비로 접는 경우"", ""네 귀퉁이를 잘라내는 경우""]",2,13,16.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M3_QUAD_RAW_050,[16],3-1 이차방정식,이차방정식의 활용,이차방정식의 활용,이차방정식의 활용(12) 도로를 만드는 경우,"[""하나의 길을 만드는 경우"", ""두 개의 길을 만드는 경우"", ""세 개 이상의 길을 만드는 경우""]",3,15,16.png,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
